Div,Date,HomeTeam,AwayTeam,Referee,FTHG,FTAG,FTR,HTHG,HTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,season,source_file,Time,AvgH,AvgD,AvgA,MaxH,MaxD,MaxA,kickoff,match_id,home_win,draw,away_win,total_goals,over_2_5,total_corners,total_sot,total_fouls,total_cards
E0,2019-08-24,Watford,West Ham,C Kavanagh,1,3,A,1,1,23,16,3,10,12,11,8,7,1,1,0,0,2019-20,EPL_2019-20.csv,15:00,2.13,3.53,3.47,2.2,3.65,3.65,2019-08-24 15:00:00,20190824_watford_westham,0,0,1,4.0,1,15.0,13.0,23.0,2.0
E0,2019-08-24,Liverpool,Arsenal,A Taylor,3,1,H,1,0,25,9,5,3,8,5,6,4,1,1,0,0,2019-20,EPL_2019-20.csv,17:30,1.5,4.76,6.09,1.53,5.0,6.5,2019-08-24 17:30:00,20190824_liverpool_arsenal,1,0,0,4.0,1,10.0,8.0,13.0,2.0
E0,2019-08-25,Bournemouth,Man City,A Marriner,1,3,A,1,2,10,19,7,5,7,13,4,5,1,3,0,0,2019-20,EPL_2019-20.csv,14:00,14.52,7.28,1.19,17.0,8.0,1.22,2019-08-25 14:00:00,20190825_bournemouth_mancity,0,0,1,4.0,1,9.0,12.0,20.0,4.0
E0,2019-08-25,Tottenham,Newcastle,M Dean,0,1,A,0,1,17,8,2,3,10,5,6,6,2,2,0,0,2019-20,EPL_2019-20.csv,16:30,1.24,6.26,12.35,1.27,6.75,14.0,2019-08-25 16:30:00,20190825_tottenham_newcastle,0,0,1,1.0,0,12.0,5.0,15.0,4.0
E0,2019-08-25,Wolves,Burnley,C Pawson,1,1,D,0,1,17,13,2,4,9,11,4,3,0,2,0,0,2019-20,EPL_2019-20.csv,16:30,1.85,3.43,4.78,1.9,3.55,5.06,2019-08-25 16:30:00,20190825_wolves_burnley,0,1,0,2.0,0,7.0,6.0,20.0,2.0
E0,2019-08-31,Southampton,Man United,M Dean,1,1,D,0,1,10,21,2,8,17,7,2,3,1,2,1,0,2019-20,EPL_2019-20.csv,12:30,3.75,3.38,2.1,3.9,3.48,2.15,2019-08-31 12:30:00,20190831_southampton_manunited,0,1,0,2.0,0,5.0,10.0,24.0,4.0
E0,2019-08-31,Leicester,Bournemouth,P Bankes,3,1,H,2,1,13,8,5,2,9,11,4,5,1,3,0,0,2019-20,EPL_2019-20.csv,15:00,1.72,4.02,4.81,1.77,4.12,5.0,2019-08-31 15:00:00,20190831_leicester_bournemouth,1,0,0,4.0,1,9.0,7.0,20.0,4.0
E0,2019-08-31,Chelsea,Sheffield United,S Attwell,2,2,D,2,0,13,8,5,2,6,11,3,4,0,1,0,0,2019-20,EPL_2019-20.csv,15:00,1.36,4.98,9.53,1.4,5.3,10.75,2019-08-31 15:00:00,20190831_chelsea_sheffieldunited,0,1,0,4.0,1,7.0,7.0,17.0,1.0
E0,2019-08-31,Crystal Palace,Aston Villa,K Friend,1,0,H,0,0,22,10,5,2,15,16,13,2,2,4,0,1,2019-20,EPL_2019-20.csv,15:00,2.21,3.38,3.43,2.27,3.46,3.6,2019-08-31 15:00:00,20190831_crystalpalace_astonvilla,1,0,0,1.0,0,15.0,7.0,31.0,7.0
E0,2019-08-31,Newcastle,Watford,G Scott,1,1,D,1,1,13,13,5,3,5,11,6,5,2,3,0,0,2019-20,EPL_2019-20.csv,15:00,2.63,3.24,2.86,2.73,3.32,3.0,2019-08-31 15:00:00,20190831_newcastle_watford,0,1,0,2.0,0,11.0,8.0,16.0,5.0
E0,2019-08-31,West Ham,Norwich,P Tierney,2,0,H,1,0,18,8,8,3,16,10,8,2,2,1,0,0,2019-20,EPL_2019-20.csv,15:00,1.89,3.91,3.92,1.94,4.03,4.1,2019-08-31 15:00:00,20190831_westham_norwich,1,0,0,2.0,0,10.0,11.0,26.0,3.0
E0,2019-08-31,Man City,Brighton,J Moss,4,0,H,2,0,15,6,6,2,10,6,8,1,1,1,0,0,2019-20,EPL_2019-20.csv,15:00,1.09,11.73,30.92,1.1,13.01,36.0,2019-08-31 15:00:00,20190831_mancity_brighton,1,0,0,4.0,1,9.0,8.0,16.0,2.0
E0,2019-08-31,Burnley,Liverpool,C Kavanagh,0,3,A,0,2,7,15,2,7,10,16,6,4,0,0,0,0,2019-20,EPL_2019-20.csv,17:30,9.45,5.43,1.33,11.0,5.7,1.37,2019-08-31 17:30:00,20190831_burnley_liverpool,0,0,1,3.0,1,10.0,9.0,26.0,0.0
E0,2019-09-01,Everton,Wolves,A Taylor,3,2,H,2,1,15,8,6,5,12,12,7,7,1,4,0,1,2019-20,EPL_2019-20.csv,14:00,2.17,3.29,3.65,2.22,3.4,3.85,2019-09-01 14:00:00,20190901_everton_wolves,1,0,0,5.0,1,14.0,11.0,24.0,6.0
E0,2019-09-01,Arsenal,Tottenham,M Atkinson,2,2,D,1,2,26,13,8,9,13,19,11,6,3,5,0,0,2019-20,EPL_2019-20.csv,16:30,2.38,3.63,2.9,2.43,3.75,3.0,2019-09-01 16:30:00,20190901_arsenal_tottenham,0,1,0,4.0,1,17.0,17.0,32.0,8.0
E0,2019-09-14,Liverpool,Newcastle,A Marriner,3,1,H,2,1,21,8,9,1,5,4,10,1,0,0,0,0,2019-20,EPL_2019-20.csv,12:30,1.15,8.27,19.45,1.18,9.15,23.0,2019-09-14 12:30:00,20190914_liverpool_newcastle,1,0,0,4.0,1,11.0,10.0,9.0,0.0
E0,2019-09-14,Brighton,Burnley,M Oliver,1,1,D,0,0,14,7,5,1,13,7,3,6,0,2,0,0,2019-20,EPL_2019-20.csv,15:00,2.15,3.34,3.62,2.2,3.42,3.8,2019-09-14 15:00:00,20190914_brighton_burnley,0,1,0,2.0,0,9.0,6.0,20.0,2.0
E0,2019-09-14,Man United,Leicester,M Atkinson,1,0,H,1,0,10,9,5,3,14,14,3,9,1,2,0,0,2019-20,EPL_2019-20.csv,15:00,1.94,3.55,4.12,2.0,3.8,4.5,2019-09-14 15:00:00,20190914_manunited_leicester,1,0,0,1.0,0,12.0,8.0,28.0,3.0
E0,2019-09-14,Sheffield United,Southampton,L Mason,0,1,A,0,0,17,11,4,7,10,7,12,6,1,1,1,0,2019-20,EPL_2019-20.csv,15:00,2.46,3.26,3.06,2.55,3.35,3.15,2019-09-14 15:00:00,20190914_sheffieldunited_southampton,0,0,1,1.0,0,18.0,11.0,17.0,3.0
E0,2019-09-14,Tottenham,Crystal Palace,C Pawson,4,0,H,4,0,13,11,5,6,19,11,4,3,4,2,0,0,2019-20,EPL_2019-20.csv,15:00,1.39,5.0,8.24,1.45,5.25,9.0,2019-09-14 15:00:00,20190914_tottenham_crystalpalace,1,0,0,4.0,1,7.0,11.0,30.0,6.0
E0,2019-09-14,Wolves,Chelsea,G Scott,2,5,A,0,3,11,15,4,6,8,11,7,5,1,2,0,0,2019-20,EPL_2019-20.csv,15:00,2.97,3.36,2.46,3.07,3.43,2.6,2019-09-14 15:00:00,20190914_wolves_chelsea,0,0,1,7.0,1,12.0,10.0,19.0,3.0
E0,2019-09-14,Norwich,Man City,K Friend,3,2,H,2,1,7,25,3,8,8,7,3,16,3,1,0,0,2019-20,EPL_2019-20.csv,17:30,17.04,9.03,1.15,21.0,9.85,1.18,2019-09-14 17:30:00,20190914_norwich_mancity,1,0,0,5.0,1,19.0,11.0,15.0,4.0
E0,2019-09-15,Bournemouth,Everton,P Tierney,3,1,H,1,1,13,14,6,5,5,14,7,7,0,4,0,0,2019-20,EPL_2019-20.csv,14:00,3.01,3.48,2.37,3.1,3.55,2.5,2019-09-15 14:00:00,20190915_bournemouth_everton,1,0,0,4.0,1,14.0,11.0,19.0,4.0
E0,2019-09-15,Watford,Arsenal,A Taylor,2,2,D,0,2,31,10,7,4,14,4,7,1,3,3,0,0,2019-20,EPL_2019-20.csv,16:30,3.64,3.74,2.01,3.9,3.9,2.08,2019-09-15 16:30:00,20190915_watford_arsenal,0,1,0,4.0,1,8.0,11.0,18.0,6.0
E0,2019-09-16,Aston Villa,West Ham,M Dean,0,0,D,0,0,10,13,5,1,13,12,2,4,2,1,0,1,2019-20,EPL_2019-20.csv,20:00,2.64,3.56,2.63,2.7,3.67,2.7,2019-09-16 20:00:00,20190916_astonvilla_westham,0,1,0,0.0,0,6.0,6.0,25.0,4.0
E0,2019-09-20,Southampton,Bournemouth,C Kavanagh,1,3,A,0,2,25,6,6,3,8,9,4,5,1,3,0,0,2019-20,EPL_2019-20.csv,20:00,2.1,3.62,3.5,2.17,3.7,3.7,2019-09-20 20:00:00,20190920_southampton_bournemouth,0,0,1,4.0,1,9.0,9.0,17.0,4.0
E0,2019-09-21,Leicester,Tottenham,P Tierney,2,1,H,0,1,16,11,7,4,16,13,8,2,1,2,0,0,2019-20,EPL_2019-20.csv,12:30,2.87,3.5,2.45,2.95,3.6,2.55,2019-09-21 12:30:00,20190921_leicester_tottenham,1,0,0,3.0,1,10.0,11.0,29.0,3.0
E0,2019-09-21,Burnley,Norwich,D Coote,2,0,H,2,0,13,11,6,2,11,10,7,3,0,1,0,0,2019-20,EPL_2019-20.csv,15:00,1.99,3.76,3.67,2.05,3.9,3.8,2019-09-21 15:00:00,20190921_burnley_norwich,1,0,0,2.0,0,10.0,8.0,21.0,1.0
E0,2019-09-21,Everton,Sheffield United,S Hooper,0,2,A,0,1,16,2,3,1,9,9,12,3,1,3,0,0,2019-20,EPL_2019-20.csv,15:00,1.67,3.8,5.58,1.71,4.0,6.0,2019-09-21 15:00:00,20190921_everton_sheffieldunited,0,0,1,2.0,0,15.0,4.0,18.0,4.0
E0,2019-09-21,Man City,Watford,M Dean,8,0,H,5,0,28,5,11,4,5,9,5,4,2,2,0,0,2019-20,EPL_2019-20.csv,15:00,1.11,10.24,23.21,1.13,11.5,31.0,2019-09-21 15:00:00,20190921_mancity_watford,1,0,0,8.0,1,9.0,15.0,14.0,4.0
E0,2019-09-21,Newcastle,Brighton,M Atkinson,0,0,D,0,0,11,16,4,3,12,8,5,3,2,1,0,0,2019-20,EPL_2019-20.csv,17:30,2.5,3.16,3.07,2.55,3.28,3.2,2019-09-21 17:30:00,20190921_newcastle_brighton,0,1,0,0.0,0,8.0,7.0,20.0,3.0
E0,2019-09-22,Crystal Palace,Wolves,S Attwell,1,1,D,0,0,13,14,4,4,7,10,6,7,2,1,0,1,2019-20,EPL_2019-20.csv,14:00,2.64,3.11,2.93,2.7,3.2,3.0,2019-09-22 14:00:00,20190922_crystalpalace_wolves,0,1,0,2.0,0,13.0,8.0,17.0,4.0
E0,2019-09-22,West Ham,Man United,A Taylor,2,0,H,1,0,8,9,6,3,8,9,3,7,2,2,0,0,2019-20,EPL_2019-20.csv,14:00,3.24,3.59,2.21,3.45,3.72,2.28,2019-09-22 14:00:00,20190922_westham_manunited,1,0,0,2.0,0,10.0,9.0,17.0,4.0
E0,2019-09-22,Arsenal,Aston Villa,J Moss,3,2,H,0,1,21,14,6,9,13,15,9,4,5,1,1,0,2019-20,EPL_2019-20.csv,16:30,1.42,4.9,7.49,1.45,5.05,8.25,2019-09-22 16:30:00,20190922_arsenal_astonvilla,1,0,0,5.0,1,13.0,15.0,28.0,7.0
E0,2019-09-22,Chelsea,Liverpool,M Oliver,1,2,A,0,2,13,6,2,3,8,13,6,4,3,3,0,0,2019-20,EPL_2019-20.csv,16:30,3.58,3.69,2.04,3.75,3.83,2.1,2019-09-22 16:30:00,20190922_chelsea_liverpool,0,0,1,3.0,1,10.0,5.0,21.0,6.0
E0,2019-09-28,Sheffield United,Liverpool,A Taylor,0,1,A,0,0,12,16,2,4,8,4,6,5,1,1,0,0,2019-20,EPL_2019-20.csv,12:30,8.9,5.17,1.36,10.0,5.4,1.39,2019-09-28 12:30:00,20190928_sheffieldunited_liverpool,0,0,1,1.0,0,11.0,6.0,12.0,2.0
E0,2019-09-28,Bournemouth,West Ham,S Attwell,2,2,D,1,1,13,17,5,6,7,8,6,6,3,1,0,0,2019-20,EPL_2019-20.csv,15:00,2.48,3.56,2.79,2.58,3.65,2.9,2019-09-28 15:00:00,20190928_bournemouth_westham,0,1,0,4.0,1,12.0,11.0,15.0,4.0
E0,2019-09-28,Chelsea,Brighton,C Kavanagh,2,0,H,0,0,24,8,10,1,5,13,5,2,2,3,0,0,2019-20,EPL_2019-20.csv,15:00,1.44,4.64,7.64,1.47,4.8,8.5,2019-09-28 15:00:00,20190928_chelsea_brighton,1,0,0,2.0,0,7.0,11.0,18.0,5.0
E0,2019-09-28,Aston Villa,Burnley,L Mason,2,2,D,1,0,16,10,3,3,10,16,7,3,1,4,0,0,2019-20,EPL_2019-20.csv,15:00,2.38,3.38,3.08,2.45,3.47,3.18,2019-09-28 15:00:00,20190928_astonvilla_burnley,0,1,0,4.0,1,10.0,6.0,26.0,5.0
E0,2019-09-28,Tottenham,Southampton,G Scott,2,1,H,2,1,9,14,4,6,5,16,6,6,0,2,1,0,2019-20,EPL_2019-20.csv,15:00,1.44,4.67,7.61,1.49,4.8,8.18,2019-09-28 15:00:00,20190928_tottenham_southampton,1,0,0,3.0,1,12.0,10.0,21.0,3.0
E0,2019-09-28,Wolves,Watford,P Tierney,2,0,H,1,0,6,14,2,5,5,6,1,6,0,1,0,0,2019-20,EPL_2019-20.csv,15:00,1.89,3.49,4.46,1.95,3.6,4.7,2019-09-28 15:00:00,20190928_wolves_watford,1,0,0,2.0,0,7.0,7.0,11.0,1.0
E0,2019-09-28,Crystal Palace,Norwich,J Moss,2,0,H,1,0,15,10,3,3,14,10,5,5,3,1,0,0,2019-20,EPL_2019-20.csv,15:00,1.94,3.75,3.88,2.0,3.85,4.0,2019-09-28 15:00:00,20190928_crystalpalace_norwich,1,0,0,2.0,0,10.0,6.0,24.0,4.0
E0,2019-09-28,Everton,Man City,M Oliver,1,3,A,1,1,12,20,8,9,4,8,5,2,2,2,0,0,2019-20,EPL_2019-20.csv,17:30,9.84,5.86,1.3,11.0,6.35,1.33,2019-09-28 17:30:00,20190928_everton_mancity,0,0,1,4.0,1,7.0,17.0,12.0,4.0
E0,2019-09-29,Leicester,Newcastle,C Pawson,5,0,H,1,0,13,3,5,0,12,9,9,0,1,1,0,1,2019-20,EPL_2019-20.csv,16:30,1.53,4.09,7.06,1.56,4.21,7.6,2019-09-29 16:30:00,20190929_leicester_newcastle,1,0,0,5.0,1,9.0,5.0,21.0,3.0
E0,2019-09-30,Man United,Arsenal,K Friend,1,1,D,1,0,16,10,4,5,18,13,8,7,4,2,0,0,2019-20,EPL_2019-20.csv,20:00,2.36,3.53,2.99,2.43,3.65,3.15,2019-09-30 20:00:00,20190930_manunited_arsenal,0,1,0,2.0,0,15.0,9.0,31.0,6.0
E0,2019-10-05,Brighton,Tottenham,J Moss,3,0,H,2,0,17,8,6,3,11,7,4,4,2,1,0,0,2019-20,EPL_2019-20.csv,12:30,3.9,3.63,1.96,4.1,3.75,2.02,2019-10-05 12:30:00,20191005_brighton_tottenham,1,0,0,3.0,1,8.0,9.0,18.0,3.0
E0,2019-10-05,Burnley,Everton,G Scott,1,0,H,0,0,9,11,3,2,5,12,7,9,2,1,0,1,2019-20,EPL_2019-20.csv,15:00,2.93,3.3,2.52,3.05,3.37,2.65,2019-10-05 15:00:00,20191005_burnley_everton,1,0,0,1.0,0,16.0,5.0,17.0,4.0
E0,2019-10-05,Liverpool,Leicester,C Kavanagh,2,1,H,1,0,18,2,8,1,9,17,4,6,1,4,0,0,2019-20,EPL_2019-20.csv,15:00,1.46,4.66,7.0,1.5,4.85,7.7,2019-10-05 15:00:00,20191005_liverpool_leicester,1,0,0,3.0,1,10.0,9.0,26.0,5.0
E0,2019-10-05,Norwich,Aston Villa,A Madley,1,5,A,0,2,21,22,5,12,14,17,10,6,1,3,0,0,2019-20,EPL_2019-20.csv,15:00,2.41,3.6,2.85,2.5,3.75,2.95,2019-10-05 15:00:00,20191005_norwich_astonvilla,0,0,1,6.0,1,16.0,17.0,31.0,4.0
E0,2019-10-05,Watford,Sheffield United,A Marriner,0,0,D,0,0,8,9,2,3,7,6,7,7,0,2,0,0,2019-20,EPL_2019-20.csv,15:00,2.14,3.38,3.58,2.25,3.5,3.75,2019-10-05 15:00:00,20191005_watford_sheffieldunited,0,1,0,0.0,0,14.0,5.0,13.0,2.0
E0,2019-10-05,West Ham,Crystal Palace,M Oliver,1,2,A,0,0,9,7,4,4,11,7,2,2,3,2,0,0,2019-20,EPL_2019-20.csv,17:30,2.0,3.58,3.8,2.05,3.7,4.0,2019-10-05 17:30:00,20191005_westham_crystalpalace,0,0,1,3.0,1,4.0,8.0,18.0,5.0
E0,2019-10-06,Arsenal,Bournemouth,M Atkinson,1,0,H,1,0,12,10,2,2,12,6,14,5,1,2,0,0,2019-20,EPL_2019-20.csv,14:00,1.45,4.97,6.68,1.5,5.2,7.2,2019-10-06 14:00:00,20191006_arsenal_bournemouth,1,0,0,1.0,0,19.0,4.0,18.0,3.0
E0,2019-10-06,Man City,Wolves,C Pawson,0,2,A,0,0,18,7,2,2,11,14,9,1,5,2,0,0,2019-20,EPL_2019-20.csv,14:00,1.13,9.26,21.61,1.14,10.5,28.0,2019-10-06 14:00:00,20191006_mancity_wolves,0,0,1,2.0,0,10.0,4.0,25.0,7.0
E0,2019-10-06,Southampton,Chelsea,P Tierney,1,4,A,1,3,10,13,3,7,8,15,3,4,0,1,0,0,2019-20,EPL_2019-20.csv,14:00,4.02,3.84,1.87,4.3,4.0,1.93,2019-10-06 14:00:00,20191006_southampton_chelsea,0,0,1,5.0,1,7.0,10.0,23.0,1.0
E0,2019-10-06,Newcastle,Man United,M Dean,1,0,H,0,0,12,12,2,3,12,10,4,6,3,3,0,0,2019-20,EPL_2019-20.csv,16:30,4.42,3.44,1.9,4.6,3.55,1.95,2019-10-06 16:30:00,20191006_newcastle_manunited,1,0,0,1.0,0,10.0,5.0,22.0,6.0
E0,2019-10-19,Everton,West Ham,P Tierney,2,0,H,1,0,19,8,10,4,15,15,11,2,2,2,0,0,2019-20,EPL_2019-20.csv,12:30,1.97,3.71,3.81,2.02,3.9,4.0,2019-10-19 12:30:00,20191019_everton_westham,1,0,0,2.0,0,13.0,14.0,30.0,4.0
E0,2019-10-19,Aston Villa,Brighton,D Coote,2,1,H,1,1,24,20,8,5,9,17,7,5,1,2,0,1,2019-20,EPL_2019-20.csv,15:00,2.38,3.43,3.05,2.45,3.55,3.15,2019-10-19 15:00:00,20191019_astonvilla_brighton,1,0,0,3.0,1,12.0,13.0,26.0,4.0
E0,2019-10-19,Bournemouth,Norwich,L Mason,0,0,D,0,0,11,10,2,1,8,11,6,7,1,3,0,0,2019-20,EPL_2019-20.csv,15:00,1.73,4.33,4.35,1.78,4.6,4.5,2019-10-19 15:00:00,20191019_bournemouth_norwich,0,1,0,0.0,0,13.0,3.0,19.0,4.0
E0,2019-10-19,Chelsea,Newcastle,A Marriner,1,0,H,0,0,16,5,8,0,9,12,11,0,2,1,0,0,2019-20,EPL_2019-20.csv,15:00,1.31,5.62,10.38,1.34,5.9,12.0,2019-10-19 15:00:00,20191019_chelsea_newcastle,1,0,0,1.0,0,11.0,8.0,21.0,3.0
E0,2019-10-19,Leicester,Burnley,J Moss,2,1,H,1,1,19,13,3,4,4,10,9,4,0,3,0,0,2019-20,EPL_2019-20.csv,15:00,1.57,4.09,6.37,1.62,4.3,6.8,2019-10-19 15:00:00,20191019_leicester_burnley,1,0,0,3.0,1,13.0,7.0,14.0,3.0
E0,2019-10-19,Tottenham,Watford,C Kavanagh,1,1,D,0,1,12,7,2,2,5,9,11,2,4,3,0,0,2019-20,EPL_2019-20.csv,15:00,1.42,4.9,7.48,1.45,5.1,8.0,2019-10-19 15:00:00,20191019_tottenham_watford,0,1,0,2.0,0,13.0,4.0,14.0,7.0
E0,2019-10-19,Wolves,Southampton,P Bankes,1,1,D,0,0,4,14,1,5,10,17,1,3,3,2,0,0,2019-20,EPL_2019-20.csv,15:00,1.85,3.58,4.52,1.9,3.75,4.75,2019-10-19 15:00:00,20191019_wolves_southampton,0,1,0,2.0,0,4.0,6.0,27.0,5.0
E0,2019-10-19,Crystal Palace,Man City,A Taylor,0,2,A,0,2,7,21,2,10,8,10,1,8,1,1,0,0,2019-20,EPL_2019-20.csv,17:30,11.88,6.72,1.24,13.0,7.2,1.26,2019-10-19 17:30:00,20191019_crystalpalace_mancity,0,0,1,2.0,0,9.0,12.0,18.0,2.0
E0,2019-10-20,Man United,Liverpool,M Atkinson,1,1,D,1,0,7,10,2,4,6,14,3,1,0,1,0,0,2019-20,EPL_2019-20.csv,16:30,5.03,3.96,1.7,5.5,4.1,1.74,2019-10-20 16:30:00,20191020_manunited_liverpool,0,1,0,2.0,0,4.0,6.0,20.0,1.0
E0,2019-10-21,Sheffield United,Arsenal,M Dean,1,0,H,1,0,8,9,2,3,10,12,7,12,4,4,0,0,2019-20,EPL_2019-20.csv,20:00,3.88,3.79,1.93,4.0,3.94,1.98,2019-10-21 20:00:00,20191021_sheffieldunited_arsenal,1,0,0,1.0,0,19.0,5.0,22.0,8.0
E0,2019-10-25,Southampton,Leicester,A Marriner,0,9,A,0,5,6,25,3,15,3,12,2,7,0,0,1,0,2019-20,EPL_2019-20.csv,20:00,3.2,3.34,2.36,3.3,3.5,2.45,2019-10-25 20:00:00,20191025_southampton_leicester,0,0,1,9.0,1,9.0,18.0,15.0,1.0
E0,2019-10-26,Man City,Aston Villa,G Scott,3,0,H,0,0,25,11,9,5,10,5,13,7,1,1,1,0,2019-20,EPL_2019-20.csv,12:30,1.09,11.64,28.3,1.11,13.25,35.0,2019-10-26 12:30:00,20191026_mancity_astonvilla,1,0,0,3.0,1,20.0,14.0,15.0,3.0
E0,2019-10-26,Brighton,Everton,A Madley,3,2,H,1,1,8,10,4,6,12,12,0,5,2,1,0,0,2019-20,EPL_2019-20.csv,15:00,2.87,3.3,2.58,2.95,3.46,2.65,2019-10-26 15:00:00,20191026_brighton_everton,1,0,0,5.0,1,5.0,10.0,24.0,3.0
E0,2019-10-26,Watford,Bournemouth,M Dean,0,0,D,0,0,7,15,3,5,14,8,5,10,5,3,0,0,2019-20,EPL_2019-20.csv,15:00,2.19,3.53,3.31,2.26,3.7,3.44,2019-10-26 15:00:00,20191026_watford_bournemouth,0,1,0,0.0,0,15.0,8.0,22.0,8.0
E0,2019-10-26,West Ham,Sheffield United,D Coote,1,1,D,1,0,12,10,4,4,7,10,10,4,2,2,0,0,2019-20,EPL_2019-20.csv,15:00,2.11,3.46,3.6,2.18,3.6,3.7,2019-10-26 15:00:00,20191026_westham_sheffieldunited,0,1,0,2.0,0,14.0,8.0,17.0,4.0
E0,2019-10-26,Burnley,Chelsea,M Oliver,2,4,A,0,2,13,16,5,7,7,8,5,6,3,2,0,0,2019-20,EPL_2019-20.csv,17:30,4.53,4.02,1.75,4.8,4.25,1.8,2019-10-26 17:30:00,20191026_burnley_chelsea,0,0,1,6.0,1,11.0,12.0,15.0,5.0
E0,2019-10-27,Newcastle,Wolves,K Friend,1,1,D,1,0,13,13,2,5,8,15,3,6,2,2,1,0,2019-20,EPL_2019-20.csv,14:00,3.02,3.09,2.59,3.1,3.2,2.7,2019-10-27 14:00:00,20191027_newcastle_wolves,0,1,0,2.0,0,9.0,7.0,23.0,5.0
E0,2019-10-27,Arsenal,Crystal Palace,M Atkinson,2,2,D,2,1,15,10,6,4,18,9,12,5,2,0,0,0,2019-20,EPL_2019-20.csv,16:30,1.49,4.63,6.49,1.54,4.8,7.0,2019-10-27 16:30:00,20191027_arsenal_crystalpalace,0,1,0,4.0,1,17.0,10.0,27.0,2.0
E0,2019-10-27,Liverpool,Tottenham,A Taylor,2,1,H,0,1,21,11,13,4,9,11,8,3,3,3,0,0,2019-20,EPL_2019-20.csv,16:30,1.54,4.45,6.11,1.57,4.65,6.5,2019-10-27 16:30:00,20191027_liverpool_tottenham,1,0,0,3.0,1,11.0,17.0,20.0,6.0
E0,2019-10-27,Norwich,Man United,S Attwell,1,3,A,0,2,10,21,3,11,13,10,1,10,2,2,0,0,2019-20,EPL_2019-20.csv,16:30,4.36,3.91,1.8,4.65,4.1,1.87,2019-10-27 16:30:00,20191027_norwich_manunited,0,0,1,4.0,1,11.0,14.0,23.0,4.0
E0,2019-11-02,Bournemouth,Man United,C Kavanagh,1,0,H,1,0,12,15,6,4,14,12,4,10,4,3,0,0,2019-20,EPL_2019-20.csv,12:30,3.33,3.55,2.19,3.44,3.7,2.26,2019-11-02 12:30:00,20191102_bournemouth_manunited,1,0,0,1.0,0,14.0,10.0,26.0,7.0
E0,2019-11-02,Brighton,Norwich,K Friend,2,0,H,0,0,21,7,5,0,11,8,8,3,0,1,0,0,2019-20,EPL_2019-20.csv,15:00,1.71,4.17,4.65,1.75,4.4,5.0,2019-11-02 15:00:00,20191102_brighton_norwich,1,0,0,2.0,0,11.0,5.0,19.0,1.0
E0,2019-11-02,Arsenal,Wolves,M Oliver,1,1,D,1,0,10,25,4,8,6,15,8,9,0,2,0,0,2019-20,EPL_2019-20.csv,15:00,1.78,3.8,4.65,1.83,4.0,4.85,2019-11-02 15:00:00,20191102_arsenal_wolves,0,1,0,2.0,0,17.0,12.0,21.0,2.0
E0,2019-11-02,Aston Villa,Liverpool,J Moss,1,2,A,1,0,5,25,2,6,12,9,2,10,1,2,0,0,2019-20,EPL_2019-20.csv,15:00,8.4,5.37,1.36,9.25,5.7,1.39,2019-11-02 15:00:00,20191102_astonvilla_liverpool,0,0,1,3.0,1,12.0,8.0,21.0,3.0
E0,2019-11-02,Sheffield United,Burnley,S Hooper,3,0,H,3,0,13,6,6,0,8,12,7,6,1,2,0,0,2019-20,EPL_2019-20.csv,15:00,2.26,3.22,3.46,2.34,3.32,3.6,2019-11-02 15:00:00,20191102_sheffieldunited_burnley,1,0,0,3.0,1,13.0,6.0,20.0,3.0
E0,2019-11-02,West Ham,Newcastle,S Attwell,2,3,A,0,2,16,12,6,9,10,7,7,3,2,1,0,0,2019-20,EPL_2019-20.csv,15:00,1.79,3.82,4.55,1.84,3.95,4.75,2019-11-02 15:00:00,20191102_westham_newcastle,0,0,1,5.0,1,10.0,15.0,17.0,3.0
E0,2019-11-02,Man City,Southampton,L Mason,2,1,H,0,1,26,3,4,3,11,10,17,0,3,1,0,0,2019-20,EPL_2019-20.csv,15:00,1.08,11.99,29.72,1.11,13.5,41.0,2019-11-02 15:00:00,20191102_mancity_southampton,1,0,0,3.0,1,17.0,7.0,21.0,4.0
E0,2019-11-02,Watford,Chelsea,A Taylor,1,2,A,0,1,12,16,3,10,8,5,1,6,4,2,0,0,2019-20,EPL_2019-20.csv,17:30,4.99,4.24,1.65,5.25,4.5,1.7,2019-11-02 17:30:00,20191102_watford_chelsea,0,0,1,3.0,1,7.0,13.0,13.0,6.0
E0,2019-11-03,Crystal Palace,Leicester,P Tierney,0,2,A,0,0,12,14,3,5,15,16,5,6,2,2,0,0,2019-20,EPL_2019-20.csv,14:00,3.5,3.38,2.17,3.65,3.5,2.25,2019-11-03 14:00:00,20191103_crystalpalace_leicester,0,0,1,2.0,0,11.0,8.0,31.0,4.0
E0,2019-11-03,Everton,Tottenham,M Atkinson,1,1,D,0,0,7,4,3,2,9,8,5,2,1,2,0,1,2019-20,EPL_2019-20.csv,16:30,2.73,3.49,2.57,2.82,3.6,2.68,2019-11-03 16:30:00,20191103_everton_tottenham,0,1,0,2.0,0,7.0,5.0,17.0,4.0
E0,2019-11-08,Norwich,Watford,A Marriner,0,2,A,0,1,17,12,5,2,7,13,10,4,1,2,0,1,2019-20,EPL_2019-20.csv,20:00,2.68,3.57,2.6,2.75,3.65,2.72,2019-11-08 20:00:00,20191108_norwich_watford,0,0,1,2.0,0,14.0,7.0,20.0,4.0
